OTU_ID	S1	S2	Taxonomy
0efa1f540a221fa33e672421849ed03b8ba09a94_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__uncultured Mycosphaerellaceae
7a6645e38487fc1fafaa974e11c4b4ef8092f1f7_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
5d159edf4c6d392a61e8d51f1d3d9bd794dfe256_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
698263345c52c0d8d1caf0e7e738ee6621d36ca6_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
144455bca233d822047908aadd53c8b97afbee61_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
ae3cd0853d53108e4ed65582c6cf7b2accc33c4e_8	1	1	k__Fungi;p__Ascomycota
8c579193613bfb9f2b149f12402c48799ca88616_37	1	1	k__Fungi
b06002b7ece3e9bcfa59e13cd7ce036d8879d54f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
287fabd3f5db193e2466a4d54c77de6f3be6c060_1	1	1	k__Fungi;p__Ascomycota
9d4a8680329630eee164448f731ee26575daba26_22	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
89e411158833d07af9f3a684532c2b3389b97313_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
7d364ad429d4be24e692f6847bd4e27931260139_591	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis
bc0567c71855f538f23a52283abb2ef81e992a68_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
d19e0ae0326cb10e94f7e37707e870a094496a56_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
bb88fdc451bbd9dfda8f583ac18f0c2fe1f4e237_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
078d920d281f62f471c86f1a0c7b13d2779445ce_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis
8d8d201468d98246e458f9e9eb7db60054cbbf4f_5	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287
6e1bf51e361ba95ad40cb6c5c876bf79875cf306_16	1	1	k__Fungi;p__Ascomycota
8946370224d6438feb766296359b0d863de467b2_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
0d605610d4f5ffc70cdd5501e003c77da53bbe86_2	1	1	k__Fungi
abd36217385ce4eeff2333eb42f9ad71a042c162_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
186b55f84668b4a3985b19cfe433629cb045c7ea_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
0490db001ff08d24de6e1b472df00725467d69d7_39	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
6bbf21d001897f26fbd18312e6898961e8f1cac9_38	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales
2b44e6a220c4927f6ea4e6359831f0986c23f485_1	1	1	k__Fungi
eba90632865d0e2e4d588ec00fc42e2006626210_4	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales
a91eb4ad0f6bffcd0d49a07d818f31c6dededd97_1	1	1	k__Fungi;p__Ascomycota
29ba8c09718a9bb74301454365021be1e0339cd8_1	1	1	k__Fungi
51c8eec60667dc5886311851a09efbf704b8aec5_7	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
c986025a3bf111b76e0d2b6b87289b0674af25a1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__uncultured Mycosphaerellaceae
b05f0780d639d1083a62fabc3f1cd82a666143a6_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales
d34f6e3804e94b3fe473675dd918b96ad29d2961_4	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
074f34d927a9483f38283d30ad267fef841f0039_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
5be143d46ce14f722751b66006067d04c505c827_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
ba4ccec7cdb6beec17b20fc82f684351ac8e4aaf_1	1	1	k__Fungi;p__Ascomycota
75a0140e5831d154580a6b313cb52fefce537aac_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
ad0c95e12e7913da2e2f4e523ba3e3069820ad33_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
c075a3f8d3b38de6c9aa2cf9b3fbe724af2957d5_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ecd1d6a6dc01f9603c5a9cf908a72cd347a9a4eb_10903	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified
a5b38e8138bb7eea0863f5eca2195b9971e9698e_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
a7ce6e878f017104e3f58fb9081d05cd5236c9db_4	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus fructigenus
f3691cd5135634ef28c09f3933b8e632fe0fc27e_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
b96f7f0e9887b5639a7dad99f9c436c0ff34a8b5_1	1	1	k__Fungi;p__Ascomycota
aa4e46395888231112a196ed44f2a7b9bf943777_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
c3c853a1dc036b2b2fe868e5f3034b90b378a3e7_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN256
782ef4261ce18334be789885898e0ebca57766c0_6	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae
74b36bcc28653b1b40a1172e98239b20a9e35821_22	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c1b76785cf0663a7033047bf868ac694486011e9_16	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
8121176c8acf86bc736aaeb59cb2ca6b3ed3188b_3	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea sp
3a8b46b5513e1bb100fed4f8704488a7a13ff5cc_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium;s__Paraconiothyrium variabile
064f04e0d0fee086cf044113c1a66eab5518a17a_17	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
f8a155f619c113dc3e7653ac34b60d16dd511210_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__Crocicreas cyathoideum var. cyathoideum
b2d7371d7a1136dfda1acfbfd584090844bc725e_182	1	1	k__Fungi
0fc8b386e64082cf36c781df1a0bf3a3371d0a7e_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
db7e4faded0eae375354bf348515d4d531cb4229_1	1	1	k__Fungi;p__Ascomycota
ca7675074306628667997007e762c088a68e3478_6	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
c1c551325144a257c0bb7f56f31efb675dd38aa2_7	1	1	k__Fungi;p__Ascomycota
ac8f5d6ee16f224b2bed2dfff3937bed5e679729_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
8bf7860cbb9eb54ad2d198903839dc30b88f3cd2_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium
35dc58a5034a0b426bdcb6062333f52983fd238c_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Platismatia;s__Platismatia glauca
30c2695282877044ecaf42238d7c6317a84f5b46_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae
700cde1d0c56ee09d33ceca5bd4a43caf073d16a_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
81cd187fc2c6989b5a4418fdb2d16d1bc701ebeb_1	1	1	k__Fungi
66fce8f72ae3afe376f132cb7fb9fcff20b6d94a_1	1	1	k__Fungi
998277fc76200c9c01bc43e47d76b449f6a83637_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium
5bc18a7345f65cf61d8916fa734f69fed0ebc6c7_10	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
028e2eb52b7ba2e025ed8c61018422de04b3b266_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea resinae
25acfcf5dbc4cc6cd3fea7f2141202abb5d25284_80	1	1	k__Fungi
34231f8f17e1172c37e4ae1c56a8463e81d67f87_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
4914a6cd0a193a309254e58edf272dc2861fee40_95	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
35df210d8a61cdb98009e80916de0bd3be93d571_12	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
ece696dd63a7b2be35d21c91d68755d703b83bbc_1	1	1	k__Fungi
12064a822b3a28a0d21f02582686da13c78596c5_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
4d9f2b741782dac696665033b45452b706f9011b_1	1	1	k__Fungi;p__Ascomycota
cfdeff354817fe0a8e92c40d28a3684b4e5d727b_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD488
0f97f77f0d2f15da03f48927bfdf1d2e3c06403a_49	1	1	k__Fungi;p__Ascomycota;c__Incertae sedis;o__Incertae sedis;f__Incertae sedis;g__Calcarisporiella;s__Calcarisporiella sp YP_2010
e7f1b54abdc75e5cc43a1844ea2e7a434d63963b_1	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium tricinctum
5ea6ce3386af3446aed6dc371500571f28871ff7_1	1	1	k__Fungi;p__Ascomycota
138b53494f9e53dbaa0e31cc5772af3563f3f862_28	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales
023cb5b8ba4dfcfb19677ac3084c9eee6f71cfb0_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9b4cbe31c6759257aae77e38662725251977059e_1	1	1	k__Fungi
b779bd8ded0e30a5bc703fa45148f6f57e5a3329_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
ee16128f783b173ccfd0b9075f2e4d2fdb9e756b_1	1	1	k__Fungi;p__Ascomycota
41118d31e593677ae07c5b5354aa4fce3e112bfe_7	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium;s__Aureobasidium pullulans
b27838bcc7d69f113ed84104c7727d51c116459d_12	1	1	k__Fungi
0b902b24ee86895f1a01832a90a5a475c8577bce_7	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
017865f88c390318dd9e57830ff716749c6ee01c_2	1	1	k__Fungi
e02f78fabe60ab40c88f6261c06e535c4fae257f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
eb512fe73a2fd73c1eb0c6d2516a53e608739ee5_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
886b34233ce97afe803f26199dd6ccabfd2818fb_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
04a6a0f46f3c2f835d3e803947a6895a19f4da9c_70	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
a85e1b4c3134ece643ab6ccec181dcd99662486b_1	1	1	k__Fungi
1377b7bb3043ca6c6376b1cd83ee8befc8d9a495_1	1	1	k__Fungi
5903393ecaa00fc4e6c3e42b30a256eb7a481735_1	1	1	k__Fungi
c2ffc280c3748a86392a89029c7e67e15de1d986_65	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
540ccf87a85cca9ad3e4cb707883e1659855d926_1	1	1	k__Fungi;p__Ascomycota
2d83ddc6e3fd2a6907a481003cf041014d20be9a_202	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
11496f9cbe8f11cca07856afcafff01b2a1592d1_1	1	1	k__Fungi;p__Ascomycota
03d1d30e3283eac07691d842a88745351c32fe91_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium seditiosum
681acf155567b57a29728d1d75a3c8711e2ade98_1	1	1	k__Fungi
52b7223ac6bdb4293751826d00b9c86a535eeb17_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
0068ff98c622df203fac1f726f764bccf5bd223d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
d6f14c69c68f31c7e0c80c175be80d27fcbfaadd_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
82fd19f6e30bc8961d2e522dcf9cf8b9419c0f3e_1	1	1	k__Fungi
444e7f918eabd6927aeaf8054c05b1a81709ec70_1	1	1	k__Fungi
90e78bf1994e6a5ecbbf314cf4f6eedfce4d6111_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia
7b6b2e89cf2cce5980efb0b8a1cdce28224d6ff7_92	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales
80fd24b1e2fd76777b3a2c05c60e0fa78047fa20_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c79358af996315868129ee67afd88ccae8dac2b1_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
661101595f6e8388840dcfc1827d0b6c12c94802_1	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium
aebd9f0dfbf3bfd33c852ddf7a71b8914cf41990_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus
393c14a028dee5210ab18255b888ab9530471143_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae
95cabb267af1ffad50919486fe3da33bb0e817f5_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales
4582b89d8ec17359991e72e0302832b633764110_1	1	1	k__Fungi
2b16fad986a561d8d14de2d4851ae9b596cdafd8_1	1	1	k__Fungi;p__Ascomycota
ac85cfc1012beb8fd699f1937f2bd52925cb67fd_3	1	1	k__Fungi;p__Ascomycota
6e53c7f74549ef31c7b96c142354db298037adf3_1	1	1	k__Fungi;p__Ascomycota
2bb27869b470dc4ff94ad38a9005ec3fb976458a_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
e3c61a80f907ea18909e33d29e3ad23d024ad250_14	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN213
031ed78b7f72512b14f0c38dd946538a44992014_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
10edb74a45153ed45f1b320df07632cdbe442288_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
a7f186ea8c7129a12504602edb19f63dd4d3d324_1	1	1	k__Fungi;p__Ascomycota
7a712a2fcc6af32df0c345b07fadc3fea23d5706_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula;s__Lachnellula calyciformis
9437d596c331464dd65a1aa402f2f70e27b10676_4	1	1	k__Fungi
2207bc4ad216ca3f18c40c6bbfd8aee904af644d_1	1	1	k__Fungi;p__Ascomycota
1688ef525db22a71f6d58084bc0f8a3b485f2611_1	1	1	k__Fungi;p__Ascomycota
cdf1e0bc1a1d1c2c975a2e08f276f4ca11b83afe_1	1	1	k__Fungi
582627a406553af204661b02477496fa3ddce664_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
6644a178eff7f3efa23e427b862577cc7d9c5edc_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9cda4b9e1edf0a84cae6b10f70c7817818f8c087_1	1	1	k__Fungi;p__Ascomycota
388f7e05f0183d4164aa1fd9cd528f2fc7010f4f_1	1	1	k__Fungi
c3ad96b684d457d9798c2009f8a0a4e25b4da0e7_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
b2c59dd359dce4459b22fdd76bd772a69c7d04e7_1	1	1	k__Fungi
53c2f898359a6298a585b15714c8ee111c871d6d_4	1	1	k__Fungi;p__Ascomycota
d268bee0fd90b2a28a2b064daf72a1f95bf5d09b_206	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Flavoparmelia;s__Flavoparmelia caperata
e67c38877b89a5d1e8f8cdce3c9c3afc75fc5de9_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
6c82fc7d3cc40f84b4a5eadb0fabc528d467ae30_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
bba28e42ee7a36bfe7b5e0fc6fa07aaced90044d_2	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia sp 97002a
650c2e13048e68fd726b33c79fedcf9c2d7e1b09_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
2a0c8c7b5ef679edf851aa2407bc406bffb3fc4e_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium brevicompactum
08cda096e608e74955b84a6f475c462e6c35334b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
1dce16b59385c2537aa8257d1760dafb270637f6_26	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
1adeeca44db0dcbfb6fa136bf9b20898ce2e306f_9	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
8e7ebc14cbbf92dda252d92322c8ab5539196209_192	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala
e8988512ffcb518400677acba924a4215601e227_761	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala
7ed7e330784f6e64f7abe803d6846b3ad8b7286e_12	1	1	k__Fungi
45651ae1edb773dc8767ef2af14b92fcf0536f80_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
0530128019dc1520b040229ee5d0145b0c15fa3c_2	1	1	k__Fungi
0b87c2721dc38cc0b55f8e4d4b3c9109332050f4_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
dcf4f03f5ded4761c70b39d2f0bf5a6962c5094f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
b919b72202419e1d1b1deab5d32225dae1cb62ac_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal endophyte sp SS_1813
6534553483f42b797a7560c7fc0402473adf204f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
7165db3ced61188c35ea45331849f9b8937aed6b_21	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
019d00d30cef3fe2d746849ce13957abe574eaa1_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
7c620460572c2211c0889f7e9788114d6d9017b4_41	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
724b1138ca0a132eb7f15ba7b2bad17568a29cb4_8	1	1	k__Fungi
06eebbafe6822389c33262ca9cab466f136d339e_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ff4a92cd30ccf5c38b1b920e215074e6ffd675d2_25	1	1	k__Fungi;p__Ascomycota
f39838091f68a71bf0f787d92276ef1874b5f9bd_32	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287
8d929b8ea358312efef553148b0de9a79aead461_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
e347cac35cfa6e91a68f5974fe1f0c56c4249f1a_1351	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrAR171
f5d5bf730b88d8a88dc93e9dbe12e3793fed8a62_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;g__unidentified;s__Rutstroemiaceae sp
9c230b7908936b97e14340ac6a1ccdd18c09e586_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
908ccb5b5be408bfb240517451bf1b796a2b15ae_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
5687302c180f8b1ae8ff7215c9bbaab542ec42d4_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae;g__Blastenia;s__Blastenia hungarica
8f77f457d1fff9297d5c6cf097de217b7d81d134_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9577d63398507034f0f518658406c5a4486fcae9_1	1	1	k__Fungi
326ce7be8131ebfa93c9dc05b6f18cce0fac58d3_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
1352b6c8a59368a9bab395df7d4d0a7d31120ee0_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
73806ce8e62ba02c43b27c55fe676778fa9ef26b_3	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD392
365cb8b850514c8dea7e0580de0e2ce2310f6737_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
4142a3ab1c79a41668eb99085dbb7cb118ed2650_46	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287
76abca17fdcb4eb8346917119ab3cd37ff066f14_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae
b9b75251c2484ea71a374e5d0178e4b3054c0f04_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
d11201e8d0d3f21ebd232b1a8b5d6d52b7151fb8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium
5b9cf95a0d567e417a454733c69f810fb6b583d8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
16cb49abf563c1e32199e1ff34d08c9bba0c8024_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
3b970c5fb7083ff133fde8168b9b7a280d4849af_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
eab6fa07bb8aeb791e0c73059e74ae769c27249a_4	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
0a4c58c50cff39ae24ced4630300c0a694ea0db4_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN213
7d49ac4b685abefe1137688d2e86c4ba7410a352_276	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
429eb614606f2d91e7d325cebbb23d365134be35_1	1	1	k__Fungi
9bf5e51b2390841573a81a90fb4a99384cae2c13_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Curreya
5c714656f6414f1768d7fe01e18fee0c5d9b4569_1	1	1	k__Fungi;p__Ascomycota
9ed0375aaf4cbb36daef2457d2f7f06f42d65531_1	1	1	k__Fungi
ee04ba6607a561b6df17df6e8426f65d1492f612_5	1	1	k__Fungi
